,player_id,player_name,birthdate,height,main_position,national_team,foot
2562,130164,jordan-pickford,1994-03-07,185 ,Goalkeeper,England,left
2563,157509,kurt-zouma,1994-10-27,190 ,Centre-Back,France,right
2564,91251,cuco-martina,1989-09-25,185 ,Centre-Back,Curaçao,right
2565,348623,mason-holgate,1996-10-22,187 ,Centre-Back,England U21,right
2566,13520,phil-jagielka,1982-08-17,180 ,Centre-Back,England,right
2567,67355,ashley-williams,1984-08-23,183 ,Centre-Back,Wales,right
2568,289446,yerry-mina,1994-09-23,195 ,Centre-Back,Colombia,right
2569,220755,matthew-pennington,1994-10-06,185 ,Centre-Back,England U19,right
2570,156934,tyias-browning,1994-05-27,187 ,Centre-Back,China,right
2571,126664,lucas-digne,1993-07-20,178 ,Left-Back,France,left
2572,208244,brendan-galloway,1996-03-17,186 ,Left-Back,Zimbabwe,left
2573,13507,leighton-baines,1984-12-11,170 ,Left-Back,England,left
2574,110860,luke-garbutt,1993-05-21,180 ,Left-Back,England U21,left
2575,93905,muhamed-besic,1992-09-10,180 ,Defensive Midfield,Bosnia,right
2576,68390,seamus-coleman,1988-10-11,177 ,Right-Back,Ireland,right
2577,56818,morgan-schneiderlin,1989-11-08,186 ,Defensive Midfield,France,right
2578,258883,jonjoe-kenny,1997-03-15,176 ,Right-Back,England U21,right
2579,314210,tom-davies,1998-06-30,180 ,Central Midfield,England U21,right
2580,126665,idrissa-gueye,1989-09-26,174 ,Central Midfield,Senegal,right
2581,45333,james-mccarthy,1990-11-12,180 ,Central Midfield,Ireland,right
2582,221025,andre-gomes,1993-07-30,188 ,Central Midfield,Portugal,right
2583,399369,beni-baningime,1998-09-09,178 ,Central Midfield,,right
2584,90466,gylfi-sigurdsson,1989-09-08,186 ,Attacking Midfield,Iceland,right
2585,258916,kieran-dowell,1997-10-10,183 ,Attacking Midfield,England U21,left
2586,293200,nikola-vlasic,1997-10-04,178 ,Attacking Midfield,Croatia,right
2587,33639,kevin-mirallas,1987-10-05,182 ,Attacking Midfield,Belgium,right
2588,175169,bernard,1992-09-08,164 ,Left Winger,Brazil,right
2589,380415,henry-onyekuru,1997-06-05,175 ,Left Winger,Nigeria,right
2590,75471,yannick-bolasie,1989-05-24,185 ,Left Winger,DR Congo,right
2591,184381,shani-tarashaj,1995-02-07,176 ,Second Striker,Switzerland,right
2592,33713,theo-walcott,1989-03-16,175 ,Right Winger,England,both
2593,406040,ademola-lookman,1997-10-20,174 ,Second Striker,Nigeria,right
2594,378710,richarlison,1997-05-10,184 ,Centre-Forward,Brazil,right
2595,45671,cenk-tosun,1991-06-07,183 ,Centre-Forward,Turkey,right
2596,306024,dominic-calvert-lewin,1997-03-16,189 ,Centre-Forward,England,right
2597,209781,oumar-niasse,1990-04-18,182 ,Centre-Forward,Senegal,right
2598,16911,kasper-schmeichel,1986-11-05,189 ,Goalkeeper,Denmark,right
2599,199369,sandro-ramirez,1995-07-09,175 ,Centre-Forward,Spain U21,right
2600,177907,harry-maguire,1993-03-05,194 ,Centre-Back,England,right
2601,203026,danny-ward,1993-06-22,191 ,Goalkeeper,Wales,right
2602,2857,eldin-jakupovic,1984-10-02,191 ,Goalkeeper,Switzerland,right
2603,320141,caglar-soyuncu,1996-05-23,185 ,Centre-Back,Turkey,right
2604,293168,filip-benkovic,1997-07-13,194 ,Centre-Back,Croatia,right
2605,214056,daniel-amartey,1994-12-21,186 ,Centre-Back,Ghana,right
2606,10003,wes-morgan,1984-01-21,185 ,Centre-Back,Jamaica,right
2607,42412,jonny-evans,1988-01-03,188 ,Centre-Back,N. Ireland,both
2608,425026,josh-knight,1997-09-07,185 ,Centre-Back,,right
2609,316125,ben-chilwell,1996-12-21,180 ,Left-Back,England,left
2610,215876,ricardo-pereira,1993-10-06,175 ,Right-Back,Portugal,right
2611,6636,christian-fuchs,1986-04-07,187 ,Left-Back,Austria,left
2612,271997,callum-elder,1995-01-27,180 ,Left-Back,Australia,left
2613,37442,danny-simpson,1987-01-04,176 ,Right-Back,,right
2614,274839,wilfred-ndidi,1996-12-16,183 ,Defensive Midfield,Nigeria,right
2615,65467,vicente-iborra,1988-01-16,190 ,Defensive Midfield,,right
2616,111051,nampalys-mendy,1992-06-23,167 ,Defensive Midfield,Senegal,right
2617,341501,hamza-choudhury,1997-10-01,178 ,Defensive Midfield,England U21,right
2618,246579,bartosz-kapustka,1996-12-23,179 ,Defensive Midfield,Poland,right
2619,249565,youri-tielemans,1997-05-07,176 ,Central Midfield,Belgium,right
2620,56872,andy-king,1988-10-29,184 ,Central Midfield,Wales,right
2621,56810,adrien-silva,1989-03-15,175 ,Central Midfield,Portugal,right
2622,461882,khanya-leshabela,1999-09-18,175 ,Central Midfield,S. Africa U23, 
2623,73522,matty-james,1991-07-22,181 ,Central Midfield,England U20,right
2624,61560,marc-albrighton,1989-11-18,175 ,Right Midfield,England U21,right
2625,298240,george-thomas,1997-03-24,173 ,Attacking Midfield,Wales,right
2626,294057,james-maddison,1996-11-23,175 ,Attacking Midfield,England,right
2627,398065,harvey-barnes,1997-12-09,182 ,Left Winger,England,right
2628,292417,demarai-gray,1996-06-28,183 ,Left Winger,England,right
2629,118287,rachid-ghezzal,1992-05-09,182 ,Right Winger,Algeria,left
2630,364861,fousseni-diabate,1995-10-18,175 ,Right Winger,Mali,left
2631,197838,jamie-vardy,1987-01-11,179 ,Centre-Forward,England,right
2632,174915,islam-slimani,1988-06-18,188 ,Centre-Forward,Algeria,right
2633,54890,leonardo-ulloa,1986-07-26,188 ,Centre-Forward,,right
2634,295330,kelechi-iheanacho,1996-10-03,185 ,Centre-Forward,Nigeria,left
2635,79642,shinji-okazaki,1986-04-16,175 ,Centre-Forward,Japan,right
2636,71271,adrian,1987-01-03,190 ,Goalkeeper,Spain,right
2637,29692,lukasz-fabianski,1985-04-18,190 ,Goalkeeper,Poland,right
2638,272622,issa-diop,1997-01-09,194 ,Centre-Back,France U21,right
2639,285548,fabian-balbuena,1991-08-23,188 ,Centre-Back,Paraguay,right
2640,48002,angelo-ogbonna,1988-05-23,191 ,Centre-Back,Italy,left
2641,37526,winston-reid,1988-07-03,191 ,Centre-Back,New Zealand,right
2642,314295,reece-oxford,1998-12-16,190 ,Centre-Back,England U20,right
2643,92571,aaron-cresswell,1989-12-15,170 ,Left-Back,England,left
2644,140191,ryan-fredericks,1992-10-10,181 ,Right-Back,England U19,right
2645,181380,arthur-masuaku,1993-11-07,179 ,Left-Back,DR Congo,left
2646,20007,pablo-zabaleta,1985-01-16,176 ,Right-Back,Argentina,right
2647,236953,sam-byram,1993-09-16,183 ,Right-Back,England U20,right
2648,468002,ben-johnson,2000-01-24,184 ,Right-Back,England U21,right
2649,357662,declan-rice,1999-01-14,188 ,Defensive Midfield,England,right
2650,51226,carlos-sanchez,1986-02-06,182 ,Defensive Midfield,Colombia,left
2651,419025,conor-coventry,2000-03-25,177 ,Defensive Midfield,Ireland U21,right
2652,74223,jack-wilshere,1992-01-01,172 ,Central Midfield,England,left
2653,247555,edimilson-fernandes,1996-04-15,190 ,Central Midfield,Switzerland,right
2654,31835,mark-noble,1987-05-08,180 ,Central Midfield,England U21,right
2655,242606,josh-cullen,1996-04-07,175 ,Central Midfield,Ireland,right
2656,101213,pedro-obiang,1992-03-27,186 ,Central Midfield,Equat. Guinea,right
2657,242644,moses-makasi,1995-09-22,180 ,Central Midfield,,left
2658,135853,manuel-lanzini,1993-02-15,167 ,Attacking Midfield,Argentina,right
2659,18935,samir-nasri,1987-06-26,177 ,Attacking Midfield,France,right
2660,69015,andriy-yarmolenko,1989-10-23,189 ,Right Winger,Ukraine,left
2661,159372,felipe-anderson,1993-04-15,175 ,Right Winger,Brazil,right
2662,337321,nathan-holland,1998-06-19,176 ,Left Winger,England U19,right
2663,354134,joe-powell,1998-10-30,,Attacking Midfield,,left
2664,22614,robert-snodgrass,1987-09-07,182 ,Right Winger,Scotland,left
2665,342048,grady-diangana,1998-04-19,180 ,Right Winger,England U21,left
2666,258011,xande-silva,1997-03-16,177 ,Right Winger,Portugal U21,right
2667,41384,marko-arnautovic,1989-04-19,192 ,Centre-Forward,Austria,both
2668,50935,chicharito,1988-06-01,175 ,Centre-Forward,Mexico,right
2669,104124,michail-antonio,1990-03-28,180 ,Centre-Forward,Jamaica,right
2670,48066,andy-carroll,1989-01-06,193 ,Centre-Forward,England,left
2671,291544,jordan-hugill,1992-06-04,183 ,Centre-Forward,,right
2672,73185,lucas-perez,1988-09-10,180 ,Centre-Forward,,left
2673,15220,artur-boruc,1980-02-20,193 ,Goalkeeper,Poland,right
2674,33873,asmir-begovic,1987-06-20,199 ,Goalkeeper,Bosnia,right
2675,427568,aaron-ramsdale,1998-05-14,190 ,Goalkeeper,England,right
2676,177476,nathan-ake,1995-02-18,180 ,Centre-Back,Netherlands,left
2677,357658,mark-travers,1999-05-18,191 ,Goalkeeper,Ireland,right
2678,480987,chris-mepham,1997-11-05,190 ,Centre-Back,Wales,right
2679,90836,steve-cook,1991-04-19,185 ,Centre-Back,,right
2680,253677,tyrone-mings,1993-03-13,196 ,Centre-Back,England,left
2681,249513,diego-rico,1993-02-23,183 ,Left-Back,,left
2682,419930,jack-simpson,1996-12-18,190 ,Centre-Back,England U21,left
2683,175745,brad-smith,1994-04-09,177 ,Left-Back,Australia,left
2684,61819,charlie-daniels,1986-09-07,178 ,Left-Back,,left
2685,85177,nathaniel-clyne,1991-04-05,175 ,Right-Back,England,right
2686,13573,simon-francis,1985-02-16,191 ,Right-Back,,right
2687,61841,adam-smith,1991-04-29,174 ,Right-Back,England U21,right
2688,391132,matt-butcher,1997-05-14,188 ,Defensive Midfield,,left
2689,262980,jefferson-lerma,1994-10-25,179 ,Defensive Midfield,Colombia,right
2690,249089,lewis-cook,1997-02-03,175 ,Central Midfield,England,right
2691,55742,harry-arter,1989-12-28,177 ,Central Midfield,Ireland,left
2692,223047,emerson-hyndman,1996-04-09,170 ,Central Midfield,USA,right
2693,44983,dan-gosling,1990-02-01,180 ,Central Midfield,England U21,right
2694,29975,andrew-surman,1986-08-20,178 ,Central Midfield,England U21,left
2695,611906,nnamdi-ofoborh,1999-11-07,175 ,Central Midfield,Nigeria U20,right
2696,562254,kyle-taylor,1999-08-28,167 ,Central Midfield,,right
2697,87672,junior-stanislas,1989-11-26,183 ,Left Winger,England U21,right
2698,146795,ryan-fraser,1994-02-24,163 ,Left Winger,Scotland,right
2699,36939,marc-pugh,1987-04-02,180 ,Left Winger,,right
2700,365770,alexandru-dobre,1998-08-30,185 ,Left Winger,Romania,both
2701,277033,david-brooks,1997-07-08,173 ,Right Winger,Wales,left
2702,195652,jordon-ibe,1995-12-08,176 ,Right Winger,England U21,right
2703,123682,callum-wilson,1992-02-27,180 ,Centre-Forward,England,right
2704,287528,connor-mahoney,1997-02-12,175 ,Right Winger,England U20,left
2705,91059,joshua-king,1992-01-15,187 ,Centre-Forward,Norway,right
2706,201574,angus-gunn,1996-01-22,196 ,Goalkeeper,Scotland,right
2707,398402,sam-surridge,1998-07-28,190 ,Centre-Forward,England U21,right
2708,3875,jermain-defoe,1982-10-07,171 ,Centre-Forward,England,right
2709,291422,lys-mousset,1996-02-08,186 ,Centre-Forward,France U21,right
2710,52570,fraser-forster,1988-03-17,201 ,Goalkeeper,England,right
2711,341043,harry-lewis,1997-12-20,191 ,Goalkeeper,England U18,right
2712,258889,dominic-solanke,1997-09-14,186 ,Centre-Forward,England,right
2713,186923,jack-rose,1995-01-31,190 ,Goalkeeper,England U17, 
2714,95976,alex-mccarthy,1989-12-03,193 ,Goalkeeper,England,right
2715,99331,jannik-vestergaard,1992-08-03,199 ,Centre-Back,Denmark,both
2716,243028,jan-bednarek,1996-04-12,189 ,Centre-Back,Poland,right
2717,163744,jack-stephens,1994-01-27,185 ,Centre-Back,England U21,right
2718,253765,wesley-hoedt,1994-03-06,193 ,Centre-Back,Netherlands,left
2719,81789,maya-yoshida,1988-08-24,189 ,Centre-Back,Japan,right
2720,340990,alfie-jones,1997-10-07,191 ,Centre-Back,,right
2721,40611,ryan-bertrand,1989-08-05,179 ,Left-Back,England,left
2722,250478,matt-targett,1995-09-18,183 ,Left-Back,England U21,left
2723,112988,cedric-soares,1991-08-31,171 ,Right-Back,Portugal,right
2724,226968,sam-mcqueen,1995-02-06,181 ,Left-Back,England U21,left
2725,406008,yan-valery,1999-02-22,180 ,Right-Back,Tunisia,right
2726,170934,mario-lemina,1993-09-01,184 ,Defensive Midfield,Gabon,right
2727,66100,oriol-romeu,1991-09-24,183 ,Defensive Midfield,Spain U23,right
2728,530879,kayne-ramsay,2000-10-10,179 ,Right-Back,,right
2729,104223,jordy-clasie,1991-06-27,169 ,Defensive Midfield,Netherlands,right
2730,181579,james-ward-prowse,1994-11-01,177 ,Central Midfield,England,right
2731,167799,pierre-emile-hojbjerg,1995-08-05,185 ,Central Midfield,Denmark,right
2732,226973,harrison-reed,1995-01-27,181 ,Central Midfield,England U20,right
2733,28973,steven-davis,1985-01-01,172 ,Central Midfield,N. Ireland,right
2734,130765,stuart-armstrong,1992-03-30,183 ,Central Midfield,Scotland,right
2735,332342,callum-slattery,1999-02-08,180 ,Central Midfield,England U20,right
2736,404586,tyreke-johnson,1998-11-03,173 ,Left Midfield,,right
2737,232271,sofiane-boufal,1993-09-17,175 ,Left Winger,Morocco,right
2738,129078,nathan-redmond,1994-03-06,173 ,Right Winger,England,right
2739,315185,jake-hesketh,1996-03-27,168 ,Attacking Midfield,,right
2740,186644,mohamed-elyounoussi,1994-08-04,178 ,Left Winger,Norway,right
2741,129627,charlie-austin,1989-07-05,188 ,Centre-Forward,England,right
2742,134294,danny-ings,1992-07-23,177 ,Centre-Forward,England,right
2743,112343,manolo-gabbiadini,1991-11-26,186 ,Centre-Forward,Italy,left
2744,286919,josh-sims,1997-03-28,174 ,Right Winger,England U20,right
2745,184672,guido-carrillo,1991-05-25,191 ,Centre-Forward,,right
2746,37304,shane-long,1987-01-22,180 ,Centre-Forward,Ireland,both
2747,227183,sam-gallagher,1995-09-15,193 ,Centre-Forward,England U20,right
2748,45026,rui-patricio,1988-02-15,190 ,Goalkeeper,Portugal,left
2749,339795,marcus-barnes,1996-12-01,185 ,Centre-Forward,,left
2750,444208,michael-obafemi,2000-07-06,170 ,Centre-Forward,Ireland,right
2751,29712,john-ruddy,1986-10-24,192 ,Goalkeeper,England,right
2752,346175,jack-ruddy,1997-12-27,195 ,Goalkeeper,Scotland U21, 
2753,285583,harry-burgoyne,1996-12-28,193 ,Goalkeeper,England U21,right
2754,285033,will-norris,1993-08-12,195 ,Goalkeeper,,left
2755,142310,willy-boly,1991-02-03,195 ,Centre-Back,Ivory Coast,right
2756,128901,conor-coady,1993-02-25,185 ,Centre-Back,England,right
2757,67252,ryan-bennett,1990-03-06,188 ,Centre-Back,England U21,right
2758,233124,kortney-hause,1995-07-16,191 ,Centre-Back,England U21,left
2759,204198,romain-saiss,1990-03-26,188 ,Centre-Back,Morocco,left
2760,87856,roderick-miranda,1991-03-30,193 ,Centre-Back,Portugal U20,right
2761,129067,ethan-ebanks-landell,1992-12-16,188 ,Centre-Back,,right
2762,175446,jonny-otto,1994-03-03,175 ,Left-Back,Spain,both
2763,272621,sylvain-deslandes,1997-04-25,190 ,Centre-Back,France U20,left
2764,525247,max-kilman,1997-05-23,194 ,Centre-Back,,left
2765,425894,cameron-john,1999-08-24,181 ,Centre-Back,,left
2766,357158,ruben-vinagre,1999-04-09,174 ,Left-Back,Portugal U21,left
2767,504581,ryan-giles,2000-01-26,179 ,Left-Back,England U20,left
2768,168157,leander-dendoncker,1995-04-15,188 ,Defensive Midfield,Belgium,right
2769,133858,phil-ofosu-ayeh,1991-09-15,181 ,Right-Back,Ghana,right
2770,225161,ruben-neves,1997-03-13,180 ,Defensive Midfield,Portugal,right
2771,171679,matt-doherty,1992-01-16,185 ,Right-Back,Ireland,right
2772,184382,ming-yang-yang,1995-07-11,175 ,Defensive Midfield,Switzerland U20,right
2773,29364,joao-moutinho,1986-09-08,170 ,Central Midfield,Portugal,right
2774,337787,connor-ronan,1998-03-06,171 ,Central Midfield,Ireland,right
2775,340950,diogo-jota,1996-12-04,178 ,Left Winger,Portugal,right
2776,429014,morgan-gibbs-white,2000-01-27,178 ,Attacking Midfield,England U21,right
2777,149716,ivan-cavaleiro,1993-10-18,175 ,Left Winger,Portugal,right
2778,403574,elliot-watt,2000-03-11,175 ,Central Midfield,Scotland U21, 
2779,173900,helder-costa,1994-01-12,179 ,Right Winger,Angola,left
2780,183283,jordan-graham,1995-03-05,182 ,Right Winger,England U17,right
2781,204103,adama-traore,1996-01-25,178 ,Right Winger,Spain,right
2782,426620,pedro-goncalves,1998-06-28,173 ,Left Winger,Portugal,right
2783,206040,raul-jimenez,1991-05-05,188 ,Centre-Forward,Mexico,right
2784,345772,bright-enobakhare,1998-02-08,180 ,Centre-Forward,Nigeria U23,right
2785,361254,rafa-mir,1997-06-18,191 ,Centre-Forward,Spain U23,right
2786,181781,leo-bonatini,1994-03-28,185 ,Centre-Forward,Brazil U17,right
2787,322089,benny-ashley-seal,1998-11-21,185 ,Centre-Forward,,right
2788,67431,michal-zyro,1992-09-20,189 ,Centre-Forward,Poland,left
2789,64399,vicente-guaita,1987-01-10,190 ,Goalkeeper,,right
2790,369171,niall-ennis,1999-05-20,178 ,Centre-Forward,England U19,right
2791,45494,wayne-hennessey,1987-01-24,198 ,Goalkeeper,Wales,right
2792,12814,julian-speroni,1979-05-18,186 ,Goalkeeper,Argentina U20,right
2793,345899,dion-henry,1997-09-12,192 ,Goalkeeper,, 
2794,47713,mamadou-sakho,1990-02-13,187 ,Centre-Back,France,left
2795,424901,joe-tupper,1997-11-15,184 ,Goalkeeper,,right
2796,183284,ryan-inniss,1995-06-05,197 ,Centre-Back,England U17,right
2797,61592,james-tomkins,1989-03-29,192 ,Centre-Back,England U21,right
2798,62688,scott-dann,1987-02-14,194 ,Centre-Back,England U21,right
2799,611650,sam-woods,1998-09-11,185 ,Centre-Back,,right
2800,477758,aaron-wan-bissaka,1997-11-26,183 ,Right-Back,England U21,right
2801,125868,pape-souare,1990-06-06,178 ,Left-Back,Senegal,left
2802,52119,patrick-van-aanholt,1990-08-29,176 ,Left-Back,Netherlands,left
2803,92572,joel-ward,1989-10-29,186 ,Right-Back,,right
2804,78959,martin-kelly,1990-04-27,191 ,Right-Back,England,right
2805,241481,jairo-riedewald,1996-09-09,182 ,Defensive Midfield,Netherlands,left
2806,41416,james-mcarthur,1987-10-07,178 ,Central Midfield,Scotland,both
2807,66934,cheikhou-kouyate,1989-12-21,189 ,Defensive Midfield,Senegal,right
2808,74300,luka-milivojevic,1991-04-07,186 ,Defensive Midfield,Serbia,right
2809,47995,jason-puncheon,1986-06-18,173 ,Central Midfield,,left
2810,432293,luke-dreher,1998-11-27,184 ,Central Midfield,,right
2811,157506,jeffrey-schlupp,1992-12-23,178 ,Left Midfield,Ghana,left
2812,406633,nya-kirby,2000-01-31,174 ,Central Midfield,England U19,right
2813,146164,max-meyer,1995-09-18,173 ,Attacking Midfield,Germany,right
2814,170322,jonathan-williams,1993-10-09,168 ,Attacking Midfield,Wales,left
2815,611651,giovanni-mcgregor,1999-01-09,176 ,Attacking Midfield,, 
2816,145988,wilfried-zaha,1992-11-10,180 ,Left Winger,Ivory Coast,right
2817,46791,bakary-sako,1988-04-26,183 ,Left Winger,Mali,left
2818,244130,sullay-kaikai,1995-08-26,182 ,Left Winger,Sierra Leone,right
2819,61842,andros-townsend,1991-07-16,181 ,Right Winger,England,left
2820,325200,jason-lokilo,1998-09-17,175 ,Right Winger,DR Congo U17,left
2821,50201,christian-benteke,1990-12-03,190 ,Centre-Forward,Belgium,right
2822,108354,jordan-ayew,1991-09-11,182 ,Centre-Forward,Ghana,right
2823,179184,michy-batshuayi,1993-10-02,185 ,Centre-Forward,Belgium,right
2824,238407,alexander-sorloth,1995-12-05,195 ,Centre-Forward,Norway,left
2825,95435,connor-wickham,1993-03-31,189 ,Centre-Forward,England U21,right
2826,207302,sergio-rico,1993-09-01,196 ,Goalkeeper,Spain,right
2827,45882,fabri,1987-12-31,184 ,Goalkeeper,Spain U21, 
2828,116648,marcus-bettinelli,1992-05-24,193 ,Goalkeeper,England,right
2829,287431,alfie-mawson,1994-01-19,189 ,Centre-Back,England,right
2830,215118,calum-chambers,1995-01-20,182 ,Centre-Back,England,right
2831,60558,maxime-le-marchand,1989-10-11,185 ,Centre-Back,,left
2832,145466,tim-ream,1987-10-05,186 ,Centre-Back,USA,left
2833,42234,havard-nordtveit,1990-06-21,188 ,Centre-Back,Norway,right
2834,142022,marcelo-djalo,1993-10-08,193 ,Centre-Back,Guinea-Bissau,right
2835,194460,joe-bryan,1993-09-17,170 ,Left-Back,,left
2836,315131,timothy-fosu-mensah,1998-01-02,185 ,Right-Back,Netherlands,right
2837,158623,cyrus-christie,1992-09-30,188 ,Right-Back,Ireland,right
2838,59641,denis-odoi,1988-05-27,178 ,Right-Back,Ghana,right
2839,36529,kevin-mcdonald,1988-11-04,192 ,Defensive Midfield,Scotland,right
2840,406558,steven-sessegnon,2000-05-18,175 ,Right-Back,England U21,right
2841,178614,jean-michael-seri,1991-07-19,168 ,Central Midfield,Ivory Coast,right
2842,160380,ibrahima-cisse,1994-02-28,184 ,Defensive Midfield,Guinea,right
2843,123275,tom-cairney,1991-01-20,185 ,Central Midfield,Scotland,left
2844,354361,frank-anguissa,1995-11-16,184 ,Central Midfield,Cameroon,right
2845,62008,stefan-johansen,1991-01-08,182 ,Central Midfield,Norway,left
2846,315762,luca-de-la-torre,1998-05-23,177 ,Central Midfield,USA,right
2847,214316,luciano-vietto,1993-12-05,173 ,Attacking Midfield,Argentina U20,right
2848,406634,matt-oriley,2000-11-21,189 ,Central Midfield,Denmark U21,left
2849,392775,ryan-sessegnon,2000-05-18,178 ,Left Midfield,England U21,left
2850,565822,harvey-elliott,2003-04-04,170 ,Attacking Midfield,England U21,left
2851,58205,andre-schurrle,1990-11-06,184 ,Left Winger,Germany,right
2852,16135,ryan-babel,1986-12-19,185 ,Left Winger,Netherlands,right
2853,77974,floyd-ayite,1988-12-15,175 ,Left Winger,Togo,right
2854,111422,neeskens-kebano,1992-03-10,170 ,Left Winger,DR Congo,right
2855,144303,lazar-markovic,1994-03-02,175 ,Right Winger,Serbia,right
2856,51152,aleksandar-mitrovi%C4%87,1994-09-16,189 ,Centre-Forward,Serbia,right
2857,290951,aboubakar-kamara,1995-03-07,177 ,Centre-Forward,Mauritania,right
2858,9335,rui-fonte,1990-04-23,180 ,Centre-Forward,Portugal,right
2859,74960,martin-dubravka,1989-01-15,191 ,Goalkeeper,Slovakia,right
2860,99397,karl-darlow,1990-10-08,190 ,Goalkeeper,,right
2861,39037,rob-elliot,1986-04-30,190 ,Goalkeeper,Ireland,left
2862,183318,jamaal-lascelles,1993-11-11,188 ,Centre-Back,England U21,right
2863,353129,nathan-harker,1998-11-05,193 ,Goalkeeper,,left
2864,226049,freddie-woodman,1997-03-04,188 ,Goalkeeper,England U21,right
2865,135343,fabian-schar,1991-12-20,186 ,Centre-Back,Switzerland,right
2866,127108,florian-lejeune,1991-05-20,190 ,Centre-Back,France U20,right
2867,85475,federico-fernandez,1989-02-21,190 ,Centre-Back,Argentina,right
2868,98240,ciaran-clark,1989-09-26,185 ,Centre-Back,Ireland,left
2869,474382,lewis-cass,2000-02-27,185 ,Centre-Back,,right
2870,484389,kell-watts,1999-11-03,192 ,Centre-Back,England U19,left
2871,241889,antonio-barreca,1995-03-18,180 ,Left-Back,Italy U21,left
2872,139173,achraf-lazaar,1992-01-22,184 ,Left-Back,Morocco,left
2873,255916,deandre-yedlin,1993-07-09,173 ,Right-Back,USA,right
2874,250431,jamie-sterry,1995-11-21,180 ,Right-Back,,right
2875,162029,javier-manquillo,1994-05-05,178 ,Right-Back,Spain U21,right
2876,170321,paul-dummett,1991-09-26,183 ,Left-Back,Wales,left
2877,81796,sung-yueng-ki,1989-01-24,189 ,Defensive Midfield,South Korea,right
2878,61644,jack-colback,1989-10-24,177 ,Defensive Midfield,England,left
2879,206225,isaac-hayden,1995-03-22,187 ,Defensive Midfield,England U21,right
2880,71292,jonjo-shelvey,1992-02-27,184 ,Central Midfield,England,right
2881,346707,sean-longstaff,1997-10-30,187 ,Central Midfield,,right
2882,51540,henri-saivet,1990-10-26,175 ,Attacking Midfield,Senegal,right
2883,281404,kenedy,1996-02-08,182 ,Left Winger,Brazil U23,left
2884,70950,mohamed-diame,1987-06-14,184 ,Central Midfield,Senegal,right
2885,92469,matt-ritchie,1989-09-10,173 ,Right Midfield,Scotland,left
2886,186997,christian-atsu,1992-01-10,165 ,Left Winger,Ghana,left
2887,272999,miguel-almiron,1994-02-10,174 ,Right Winger,Paraguay,left
2888,258188,rolando-aarons,1995-11-16,178 ,Left Winger,Jamaica,left
2889,199527,jacob-murphy,1995-02-24,173 ,Right Winger,England U21,right
2890,288952,callum-roberts,1997-04-14,173 ,Right Winger,England C,left
2891,196522,dwight-gayle,1989-10-17,174 ,Centre-Forward,,right
2892,246968,ayoze-perez,1993-07-29,178 ,Second Striker,Spain U21,right
2893,80197,salomon-rondon,1989-09-16,186 ,Centre-Forward,Venezuela,right
2894,230541,yoshinori-muto,1992-07-15,179 ,Centre-Forward,Japan,right
2895,13572,ben-foster,1983-04-03,193 ,Goalkeeper,England,left
2896,81999,joselu,1990-03-27,192 ,Centre-Forward,Spain,right
2897,365544,pontus-dahlberg,1999-01-21,194 ,Goalkeeper,Sweden,right
2898,19059,heurelho-gomes,1981-02-15,191 ,Goalkeeper,Brazil,right
2899,120186,daniel-bachmann,1994-07-09,191 ,Goalkeeper,Austria,right
2900,81512,christian-kabasele,1991-02-24,187 ,Centre-Back,Belgium,right
2901,60744,daryl-janmaat,1989-07-22,185 ,Centre-Back,Netherlands,right
2902,59606,craig-cathcart,1989-02-06,189 ,Centre-Back,N. Ireland,right
2903,37981,sebastian-prodl,1987-06-21,194 ,Centre-Back,Austria,right
2904,38145,adrian-mariappa,1986-10-03,179 ,Centre-Back,Jamaica,right
2905,76799,miguel-britos,1985-07-17,189 ,Centre-Back,,left
2906,183161,tommie-hoban,1994-01-24,188 ,Centre-Back,Ireland U21,right
2907,453575,jorge-segura,1997-01-18,195 ,Centre-Back,Colombia U20,left
2908,467599,ben-wilmot,1999-11-04,188 ,Centre-Back,England U21,right
2909,286949,adam-masina,1994-01-02,191 ,Left-Back,Morocco,left
2910,92899,marvin-zeegelaar,1990-08-12,186 ,Left-Back,Netherlands,left
2911,41112,jose-cholevas,1984-06-27,184 ,Left-Back,Greece,left
2912,76467,kiko-femenia,1991-02-02,171 ,Right-Back,Spain U21,right
2913,170472,dimitri-foulquier,1993-03-23,183 ,Right-Back,Guadeloupe,right
2914,335245,marc-navarro,1995-07-02,188 ,Right-Back,,right
2915,63494,etienne-capoue,1988-07-11,189 ,Defensive Midfield,France,right
2916,128900,nathaniel-chalobah,1994-12-12,185 ,Defensive Midfield,England,right
2917,127187,abdoulaye-doucoure,1993-01-01,183 ,Central Midfield,Mali,right
2918,207014,will-hughes,1995-04-17,185 ,Central Midfield,England U21,left
2919,112302,roberto-pereyra,1991-01-07,182 ,Central Midfield,Argentina,both
2920,73484,tom-cleverley,1989-08-12,175 ,Central Midfield,England,right
2921,391719,domingos-quina,1999-11-18,173 ,Central Midfield,Portugal U21,right
2922,538006,kwasi-sibo,1998-06-24,183 ,Central Midfield,,right
2923,252345,ken-sema,1993-09-30,180 ,Left Midfield,Sweden,left
2924,308801,adalberto-penaranda,1997-05-31,186 ,Left Winger,Venezuela,right
2925,65477,troy-deeney,1988-06-29,184 ,Centre-Forward,,right
2926,129476,gerard-deulofeu,1994-03-13,177 ,Centre-Forward,Spain,right
